,mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,rotowire_id,rotoworld_id,ktc_id,pfr_id,cfbref_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season
1019,14064,3cbf12f3-11df-4ced-a321-4877b129420c,18454.0,00-0035283,46501.0,6147.0,,3116144.0,31999.0,,2136556.0,13513.0,14048.0,,ThorCl00,clayton-thorson-1,31999.0,830853.0,20966.0,830853.0,Clayton Thorson,clayton thorson,QB,FA,1995-12-25,26.4,2019.0,5.0,29.0,167.0,,76.0,222.0,Northwestern,2022
1020,14065,9ab44516-2a26-4049-b630-66539c7a5dfd,18323.0,00-0034955,46487.0,6037.0,,3722362.0,32221.0,,2181392.0,13620.0,14049.0,,,,32221.0,866216.0,20929.0,866216.0,Brett Rypien,brett rypien,QB,DEN,1996-07-09,25.9,2019.0,,,,,74.0,202.0,Boise State,2022
1021,14066,ba1032c6-bcbd-430c-afae-40898b9e83bb,18832.0,00-0035163,29110.0,6269.0,,3915776.0,32366.0,,2180561.0,13663.0,14306.0,,,,32366.0,879962.0,21143.0,879962.0,Kyle Shurmur,kyle shurmur,QB,FA,1996-11-06,25.6,2019.0,,,,,76.0,225.0,Vanderbilt,2022
1022,14067,dabb52c0-455b-48fe-996b-abf758120623,18562.0,00-0035289,41401.0,6011.0,,4038524.0,32010.0,,2183083.0,13741.0,14235.0,47.0,MinsGa00,gardner-minshew-1,32010.0,867303.0,20880.0,867303.0,Gardner Minshew,gardner minshew,QB,PHI,1996-05-16,26.0,2019.0,6.0,5.0,178.0,,73.0,225.0,Washington State,2022
1023,14068,d935df27-5be4-4aab-b117-8ec8e81c2196,18255.0,00-0035652,46426.0,5885.0,,3042876.0,31936.0,,2061727.0,13750.0,14046.0,,FinlRy00,ryan-finley-1,31936.0,728819.0,20759.0,,Ryan Finley,ryan finley,QB,FA,1994-12-26,27.4,2019.0,4.0,2.0,104.0,,76.0,207.0,North Carolina State,2022
1024,14069,af291d43-a51f-44ce-b8ac-430ec68c78c8,18446.0,00-0035282,29466.0,6185.0,,3120590.0,31998.0,,2137911.0,13627.0,14145.0,,SticEa00,,31998.0,831007.0,20953.0,831007.0,Easton Stick,easton stick,QB,LAC,1995-09-15,26.7,2019.0,5.0,28.0,166.0,,73.0,217.0,North Dakota State,2022
1025,14070,a259d6b2-0238-4f22-b3aa-de7132cf9285,18756.0,00-0035040,46508.0,6450.0,,3116188.0,32272.0,,2131261.0,13630.0,14503.0,,,,32272.0,821297.0,21277.0,821297.0,David Blough,david blough,QB,DET,1995-07-31,26.8,2019.0,,,,,72.0,200.0,Purdue,2022
1026,14071,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c,18239.0,00-0035685,45719.0,5892.0,,4035538.0,31905.0,,2261252.0,13556.0,13978.0,288.0,MontDa01,david-montgomery-1,31905.0,946739.0,20882.0,946739.0,David Montgomery,david montgomery,RB,CHI,1997-06-07,25.0,2019.0,3.0,9.0,73.0,,70.0,222.0,Iowa State,2022
1027,14072,74af3906-083e-49d1-b8c6-556101390381,18609.0,00-0035217,45954.0,6156.0,,4035072.0,31954.0,,2245150.0,13453.0,13951.0,,SnelBe00,benjamin-snell-jr-1,31954.0,920062.0,20950.0,920062.0,Benny Snell,benny snell,RB,PIT,1998-02-27,24.2,2019.0,4.0,20.0,122.0,,70.0,224.0,Kentucky,2022
1028,14073,61694ab9-b099-408e-b48d-6a643dd069ec,18269.0,00-0035700,45953.0,5850.0,,4047365.0,31856.0,,2257876.0,13582.0,14026.0,303.0,JacoJo01,joshua-jacobs-1,31856.0,944416.0,20824.0,944416.0,Josh Jacobs,josh jacobs,RB,LVR,1998-02-11,24.3,2019.0,1.0,24.0,24.0,,70.0,220.0,Alabama,2022
1029,14074,a2e0f742-e608-4e29-99cd-e7cd765afba1,18460.0,00-0034995,45913.0,6153.0,,3932449.0,32026.0,,2186678.0,13670.0,14175.0,,WillDe07,dexter-williams-1,32026.0,884610.0,20984.0,884610.0,Dexter Williams,dexter williams,RB,FA,1997-01-06,25.4,2019.0,6.0,21.0,194.0,,71.0,212.0,Notre Dame,2022
1030,14075,59482736-ce42-4058-b68e-0f9f66eac2d9,18230.0,00-0035657,35134.0,5890.0,,3925347.0,31919.0,,2186318.0,13636.0,14038.0,386.0,HarrDa06,damien-harris-1,31919.0,884014.0,20790.0,884014.0,Damien Harris,damien harris,RB,NEP,1997-02-11,25.3,2019.0,3.0,23.0,87.0,,71.0,213.0,Alabama,2022
1031,14076,478fcd24-2617-41d5-a900-b272aa6ef515,18607.0,00-0035291,45775.0,6144.0,,4035222.0,32014.0,,2222046.0,13548.0,14042.0,99.0,WillTr06,trayveon-williams-1,32014.0,910605.0,20990.0,910605.0,Trayveon Williams,trayveon williams,RB,CIN,1997-10-18,24.6,2019.0,6.0,9.0,182.0,,68.0,206.0,Texas A&M,2022
1032,14077,3f454d05-40b8-45a8-b195-ff2565b6c79e,18619.0,00-0035303,,6159.0,,3915536.0,32050.0,,2179830.0,13456.0,14281.0,,WebeMi00,mike-weber-1,32050.0,878778.0,20976.0,,Mike Weber,mike weber,RB,FA,1997-08-25,24.8,2019.0,7.0,4.0,218.0,,70.0,211.0,Ohio State,2022
1033,14078,677b17b7-a8c2-4f2b-ac73-fe086de32103,18622.0,00-0035454,38565.0,5976.0,,3929927.0,32508.0,,2185711.0,13638.0,14229.0,,,,32508.0,0.0,20801.0,,Karan Higdon,karan higdon,RB,FA,1996-09-08,25.7,2019.0,,,,,69.0,206.0,Michigan,2022
1034,14079,ef3ceaf4-b733-4e06-a7f4-a94fc67361c1,18283.0,00-0035243,40555.0,6151.0,,4045163.0,31885.0,,2251305.0,13521.0,14040.0,222.0,SandMi01,miles-sanders-1,31885.0,924261.0,20933.0,924261.0,Miles Sanders,miles sanders,RB,PHI,1997-05-01,25.1,2019.0,2.0,21.0,53.0,,71.0,211.0,Penn State,2022
1035,14080,a961b0d4-5d7c-438e-90f0-2e1fa09f6c89,18280.0,00-0035250,40485.0,6130.0,,4040761.0,31906.0,,2241251.0,13449.0,14043.0,238.0,SingDe00,devin-singletary-1,31906.0,916466.0,20941.0,916466.0,Devin Singletary,devin singletary,RB,BUF,1997-09-03,24.7,2019.0,3.0,10.0,74.0,,67.0,203.0,Florida Atlantic,2022
1036,14081,cad49098-1523-4e52-9f50-caa3423e1bb6,17251.0,00-0035311,45914.0,5980.0,,3886818.0,32066.0,,2180360.0,13505.0,14044.0,3.0,GaskMy00,myles-gaskin-1,32066.0,865895.0,20768.0,865895.0,Myles Gaskin,myles gaskin,RB,MIA,1997-02-15,25.3,2019.0,7.0,20.0,234.0,,70.0,200.0,Washington,2022
1037,14082,6cf9a842-dc3f-408a-887a-97b0b07d4289,18266.0,00-0035256,,5889.0,,3931398.0,31944.0,,2186835.0,13458.0,14012.0,,LoveBr00,bryce-love-1,31944.0,884948.0,20863.0,,Bryce Love,bryce love,RB,FA,1997-07-08,24.9,2019.0,4.0,10.0,112.0,,69.0,200.0,Stanford,2022
1038,14083,4afb77d8-4564-469b-be4c-5a8587df8046,18616.0,00-0035594,45859.0,6012.0,,4037457.0,32036.0,,2249831.0,13484.0,14272.0,160.0,HomeTr00,travis-homer-1,32036.0,922484.0,20810.0,922484.0,Travis Homer,travis homer,RB,SEA,1998-08-07,23.8,2019.0,6.0,31.0,204.0,,70.0,202.0,Miami,2022
1039,14084,ebae3f19-b8bb-43d6-ae78-d21e9dc08b61,18292.0,00-0035442,40065.0,5919.0,,4035006.0,32148.0,,2248620.0,13534.0,14301.0,,,,32148.0,922028.0,20809.0,922028.0,Elijah Holyfield,elijah holyfield,RB,CIN,1997-11-30,24.5,2019.0,,,,,70.0,215.0,Georgia,2022
1040,14085,33b0227d-4c21-4e71-b4cd-be35f7db9123,18705.0,00-0035261,27126.0,5967.0,,3916148.0,31960.0,,2184011.0,13590.0,14245.0,344.0,PollTo00,tony-pollard-1,31960.0,880398.0,20912.0,880398.0,Tony Pollard,tony pollard,RB,DAL,1997-04-30,25.1,2019.0,4.0,26.0,128.0,,72.0,215.0,Memphis,2022
1041,14086,528e71ec-8fb3-4928-ace5-fc5ffbf26eb3,18256.0,00-0034975,45865.0,5995.0,,4038441.0,31945.0,,2250388.0,13427.0,13944.0,368.0,HillJu00,justice-hill-1,31945.0,923109.0,20802.0,923109.0,Justice Hill,justice hill,RB,BAL,1997-11-14,24.5,2019.0,4.0,11.0,113.0,,70.0,200.0,Oklahoma State,2022
1042,14087,380c4d9b-d4c8-456c-ba50-25519edde899,18588.0,00-0035664,41193.0,5916.0,,4039359.0,31902.0,,2240590.0,13450.0,14039.0,251.0,HendDa00,darrell-henderson-1,31902.0,914372.0,20798.0,914372.0,Darrell Henderson,darrell henderson,RB,LAR,1997-08-19,24.8,2019.0,3.0,6.0,70.0,,68.0,208.0,Memphis,2022
1043,14088,f3c3c5ba-2788-4708-bbc5-4ea525d06a81,18608.0,00-0035299,35170.0,5918.0,,3705353.0,32043.0,,2179644.0,13637.0,14180.0,,AndeRo02,rodney-anderson-1,32043.0,865896.0,20741.0,,Rodney Anderson,rodney anderson,RB,FA,1996-09-12,25.7,2019.0,6.0,38.0,211.0,,72.0,224.0,Oklahoma,2022
1044,14089,86d0d3b3-5400-4fc8-943e-cb0a92d69e77,,00-0034961,35314.0,6021.0,,3843406.0,32226.0,,2180613.0,13524.0,14330.0,,,,32226.0,865555.0,21041.0,,Nick Brossette,nick brossette,RB,FA,1996-03-02,26.2,2019.0,,,,,72.0,212.0,LSU,2022
1045,14090,,,,,,,,,,2186433.0,13443.0,14749.0,,,,32569.0,884262.0,,,LJ Scott,lj scott,RB,FA,1996-09-15,25.7,2019.0,,,,,72.0,227.0,Michigan State,2022
1046,14091,,,,,,,,,,,,,,,,,0.0,,,Tre Watson,tre watson,RB,FA,,,2019.0,,,,,71.0,195.0,Texas,2022
1047,14092,bbb3812b-cfee-4cab-80c9-6da225fec5b2,,00-0035505,,5961.0,,3123675.0,32528.0,,2132335.0,13641.0,14327.0,,,,32528.0,822124.0,20883.0,,Jalin Moore,jalin moore,RB,FA,1995-11-28,26.5,2019.0,,,,,70.0,212.0,Appalachian State,2022
1048,14093,ce079a73-5884-4184-909a-8feafd4645d9,18521.0,00-0035268,45810.0,6007.0,,3923397.0,31972.0,,2186616.0,13473.0,14167.0,,ArmsRy00,ryquell-armstead-1,31972.0,884791.0,20743.0,884791.0,Ryquell Armstead,ryquell armstead,RB,JAC,1996-10-30,25.6,2019.0,5.0,2.0,140.0,,71.0,220.0,Temple,2022
1049,14094,38abfa4e-ad62-4392-89a0-ac2a012efd87,18603.0,00-0035275,39258.0,6167.0,,3915115.0,31986.0,,2180445.0,13510.0,14253.0,,ScarJo00,jordan-scarlett-1,31986.0,879049.0,20935.0,879049.0,Jordan Scarlett,jordan scarlett,RB,FA,1995-07-08,26.9,2019.0,5.0,16.0,154.0,,71.0,210.0,Florida,2022
1050,14095,96e6687b-2b89-4dd9-98df-6e7507cd82cf,18406.0,00-0035537,45769.0,6039.0,,3915411.0,32018.0,,2179323.0,13587.0,14262.0,6.0,JohnTy02,ty-johnson-1,32018.0,877784.0,20837.0,877784.0,Ty Johnson,ty johnson,RB,NYJ,1997-09-17,24.7,2019.0,6.0,13.0,186.0,,70.0,210.0,Maryland,2022
1051,14096,25bc08ac-8420-4340-94c6-93993ff87d6f,18630.0,00-0035184,45903.0,6068.0,,3699935.0,32390.0,,2179635.0,13624.0,14045.0,,,,32390.0,866115.0,20904.0,866115.0,Devine Ozigbo,devine ozigbo,RB,NOS,1996-10-02,25.6,2019.0,,,,,72.0,225.0,Nebraska,2022
1052,14097,c44534f8-a567-40e7-b51e-1a72c49cb24e,18480.0,00-0035273,45934.0,6002.0,,3123944.0,31984.0,,2136496.0,13494.0,14251.0,,OlliQa00,oadree-ollison-1,31984.0,832473.0,20900.0,832473.0,Qadree Ollison,qadree ollison,RB,ATL,1996-09-08,25.7,2019.0,5.0,14.0,152.0,,74.0,225.0,Pittsburgh,2022
1053,14098,d4f0aa89-6309-4977-b779-7501eb8c8508,18617.0,00-0035448,27436.0,6334.0,,4035102.0,32502.0,,3117269.0,13559.0,14303.0,198.0,CrocDa01,,32502.0,920072.0,21240.0,920072.0,Damarea Crockett,damarea crockett,RB,DEN,1997-12-22,24.4,2019.0,,,,,71.0,225.0,Missouri,2022
1054,14099,ebbd3227-f6e1-4311-ad57-a76c361888ff,,00-0035043,45989.0,6448.0,,3895788.0,32279.0,,3116786.0,13657.0,14317.0,,,,32279.0,879279.0,21286.0,,Darrin Hall,darrin hall,RB,FA,1996-09-06,25.7,2019.0,,,,,72.0,217.0,Pittsburgh,2022
1055,14100,,,,,,,,,,,14270.0,14609.0,,,,32404.0,823870.0,,,Nico Evans,nico evans,RB,FA,1996-05-31,26.0,2019.0,,,,,69.0,211.0,Wyoming,2022
1056,14101,3e6e15ce-1c81-408e-9a94-b0a2924d0b8c,18222.0,00-0035624,48297.0,5878.0,,4047839.0,31864.0,,2221807.0,13425.0,14055.0,260.0,HarrNK00,nkeal-harry-1,31864.0,910431.0,20792.0,910431.0,N'Keal Harry,nkeal harry,WR,NEP,1997-12-17,24.4,2019.0,1.0,32.0,32.0,,76.0,225.0,Arizona State,2022
1057,14102,754faf0f-40f7-45f0-b23b-6ce990ecaf26,18219.0,00-0035640,47864.0,5846.0,,4047650.0,31896.0,,2260185.0,13424.0,13940.0,224.0,MetcDK00,dk-metcalf-1,31896.0,945633.0,20875.0,945633.0,DK Metcalf,dk metcalf,WR,SEA,1997-12-14,24.4,2019.0,2.0,32.0,64.0,,76.0,229.0,Mississippi,2022
1058,14103,9c04ad60-9726-42d3-9836-7d95723f8eb6,18264.0,00-0035590,47933.0,5873.0,,4035015.0,31958.0,,2240214.0,13531.0,13972.0,,RidlRi00,riley-ridley-1,31958.0,914009.0,20925.0,914009.0,Riley Ridley,riley ridley,WR,FA,1996-07-21,25.8,2019.0,4.0,24.0,126.0,,73.0,199.0,Georgia,2022
1059,14104,a9e580f2-1fbe-46fb-887c-c84089b507e4,18218.0,00-0035676,48327.0,5859.0,,4047646.0,31883.0,,2258303.0,13432.0,13946.0,217.0,BrowAJ00,aj-brown-3,31883.0,944826.0,21042.0,944826.0,A.J. Brown,aj brown,WR,PHI,1997-06-30,24.9,2019.0,2.0,19.0,51.0,,73.0,226.0,Mississippi,2022
1060,14105,feeee40a-dd63-41a7-89cd-6c95b5456833,18226.0,00-0035662,61568.0,5848.0,,4241372.0,31857.0,,2804128.0,13502.0,14010.0,311.0,BrowMa04,marquise-brown-1,31857.0,976220.0,21045.0,976220.0,Marquise Brown,marquise brown,WR,ARI,1997-06-04,25.0,2019.0,1.0,25.0,25.0,,69.0,170.0,Oklahoma,2022
1061,14106,472945d8-0062-417b-9967-430d381c80ae,18229.0,00-0035529,47928.0,5886.0,,3917940.0,31935.0,,2185654.0,13564.0,13955.0,,ButlHa00,hakeem-butler-1,31935.0,882776.0,21056.0,,Hakeem Butler,hakeem butler,TE,FA,1996-05-16,26.0,2019.0,4.0,1.0,103.0,,77.0,227.0,Iowa State,2022
1062,14107,0cc1a941-1a6d-4a4a-8c7c-88157165c126,18235.0,00-0035246,35014.0,5863.0,,3931397.0,31889.0,,2186820.0,13529.0,13976.0,,ArceJJ00,jj-arcega-whiteside-1,31889.0,884921.0,20742.0,884921.0,JJ Arcega-Whiteside,jj arcega-whiteside,WR,PHI,1996-12-31,25.4,2019.0,2.0,25.0,57.0,,74.0,225.0,Stanford,2022
1063,14108,4484c7d1-025a-4f26-8e9b-48503afb0c68,18585.0,00-0035500,42237.0,5970.0,,4037235.0,32523.0,,2223207.0,13469.0,14061.0,10.0,,,32523.0,910852.0,21071.0,910852.0,Greg Dortch,greg dortch,WR,ARI,1998-05-29,24.0,2019.0,,,,,67.0,173.0,Wake Forest,2022
1064,14109,7e8c4641-2beb-4213-ba22-69fe0307005f,18466.0,00-0035659,48229.0,5927.0,,3121422.0,31908.0,,2139279.0,13536.0,14121.0,328.0,McLaTe00,terry-mclaurin-1,31908.0,836116.0,20873.0,836116.0,Terry McLaurin,terry mclaurin,WR,WAS,1995-09-15,26.7,2019.0,3.0,12.0,76.0,,72.0,210.0,Ohio State,2022
1065,14110,97f6c20c-1110-4551-82c1-41d3247397a2,18566.0,00-0035359,34579.0,6154.0,,3871102.0,32418.0,,2179491.0,13634.0,14313.0,,,,32418.0,866973.0,20939.0,866973.0,David Sills,david sills,WR,NYG,1996-05-29,26.0,2019.0,,,,,75.0,211.0,West Virginia,2022
1066,14111,aa916eb5-53cf-4895-b979-540f433be2e1,18423.0,00-0035475,47858.0,6017.0,,3930064.0,32483.0,,2186347.0,13658.0,14356.0,,,,32483.0,884088.0,20860.0,,DaMarkus Lodge,damarkus lodge,WR,FA,1997-05-12,25.0,2019.0,,,,,74.0,202.0,Mississippi,2022
1067,14112,db0c3b1c-8d18-435a-864a-cdd696f963b6,18463.0,00-0035639,47940.0,5880.0,,3121410.0,31891.0,,2139271.0,13525.0,14056.0,313.0,CampPa00,parris-campbell-1,31891.0,836104.0,21005.0,836104.0,Parris Campbell,parris campbell,WR,IND,1997-07-16,24.9,2019.0,2.0,27.0,59.0,,72.0,208.0,Ohio State,2022
1068,14113,fe6dc768-d576-476c-b150-53b85af2a1d1,18587.0,00-0035140,42683.0,5917.0,,4035004.0,31888.0,,2248618.0,13532.0,13973.0,404.0,HardMe00,mecole-hardman-1,31888.0,922026.0,20788.0,922026.0,Mecole Hardman,mecole hardman,WR,KCC,1998-03-12,24.2,2019.0,2.0,24.0,56.0,,70.0,187.0,Georgia,2022
1069,14114,d3cc6f89-56d8-45e9-87f0-3a1a56f97bc6,18228.0,00-0035297,47931.0,5884.0,,4036163.0,32038.0,,2246942.0,13428.0,13943.0,329.0,HarmKe00,kelvin-harmon-1,32038.0,920809.0,20789.0,920809.0,Kelvin Harmon,kelvin harmon,WR,WAS,1996-12-15,25.4,2019.0,6.0,33.0,206.0,,74.0,215.0,North Carolina State,2022
1070,14115,d6f5ecdf-be55-430e-9370-0ea608395dad,18432.0,00-0035070,39533.0,5924.0,,3924318.0,32253.0,,2185471.0,13515.0,14132.0,,,,32253.0,882338.0,20782.0,,Emanuel Hall,emanuel hall,WR,FA,1997-05-21,25.0,2019.0,,,,,74.0,201.0,Missouri,2022
1071,14116,917d4304-d039-42a9-9c43-84e3786f105c,18318.0,00-0034971,45752.0,5911.0,,3115328.0,31899.0,,2131633.0,13631.0,14060.0,,HurdJa00,jalen-hurd-1,31899.0,820517.0,20817.0,820517.0,Jalen Hurd,jalen hurd,WR,FA,1996-01-23,26.3,2019.0,3.0,3.0,67.0,,76.0,230.0,Baylor,2022
1072,14117,064c4eda-1b10-40ac-a9d2-66caf76a213a,18804.0,00-0035457,34427.0,6063.0,,3894912.0,32511.0,,2180626.0,13615.0,14690.0,,JohnTy03,,32511.0,865567.0,20838.0,865567.0,Tyron Johnson,tyron johnson,WR,LVR,1996-01-08,26.4,2019.0,,,,,73.0,193.0,Oklahoma State,2022
1073,14118,b7f930af-ddd2-4a48-9617-96bda81b0334,18590.0,00-0035406,42247.0,5938.0,,4039057.0,32494.0,,2246852.0,13565.0,14314.0,177.0,HumpLi01,,32494.0,920758.0,20816.0,920758.0,Lil'Jordan Humphrey,liljordan humphrey,WR,NOS,1998-04-18,24.1,2019.0,,,,,76.0,225.0,Texas,2022
1074,14119,e0dc9dce-fe33-4092-b6bd-6af3cbcb762e,18263.0,00-0035474,41706.0,5929.0,,4049301.0,32482.0,,2258536.0,13788.0,14143.0,,,,32482.0,945145.0,20830.0,945145.0,Anthony Johnson,anthony johnson,WR,FA,1995-01-29,27.3,2019.0,,,,,74.0,209.0,Buffalo,2022
1075,14120,49f9f357-e90a-45b7-9f55-fe451125149f,18565.0,00-0035589,48331.0,6045.0,,3916071.0,31952.0,,2179483.0,13635.0,14163.0,,JennGa00,gary-jennings-1,31952.0,877654.0,20829.0,877654.0,Gary Jennings,gary jennings,WR,KCC,1997-03-07,25.2,2019.0,4.0,18.0,120.0,,73.0,216.0,West Virginia,2022
1076,14121,04f9a4be-b236-4eed-9bc4-794f615ccd13,18409.0,00-0035527,47448.0,5915.0,,3914328.0,31894.0,,2182851.0,13612.0,14019.0,414.0,IsabAn00,andy-isabella-1,31894.0,878911.0,20820.0,878911.0,Andy Isabella,andy isabella,WR,ARI,1996-11-18,25.5,2019.0,2.0,30.0,62.0,,69.0,188.0,Massachusetts,2022
1077,14122,82ed30a5-54a8-4ed0-b040-99c3a78fb055,18706.0,00-0035535,25578.0,6149.0,,3916945.0,32003.0,,2183982.0,13522.0,14258.0,77.0,SlayDa01,darius-slayton-1,32003.0,880557.0,20943.0,880557.0,Darius Slayton,darius slayton,WR,NYG,1997-01-12,25.4,2019.0,5.0,33.0,171.0,,74.0,194.0,Auburn,2022
1078,14123,34c523c7-bc58-49f0-a9cc-f9edd91fe00f,18345.0,00-0034983,47509.0,5955.0,,3135321.0,31981.0,,2144726.0,13749.0,14062.0,100.0,RenfHu00,hunter-renfrow-1,31981.0,841649.0,20924.0,841649.0,Hunter Renfrow,hunter renfrow,WR,LVR,1995-12-21,26.4,2019.0,5.0,11.0,149.0,,70.0,185.0,Clemson,2022
1079,14124,7e8f4076-25e1-41e5-8e71-f70397a3729d,18618.0,00-0035287,39587.0,5962.0,,3124537.0,32006.0,,2142105.0,13628.0,14195.0,,JohnKe07,keesean-johnson-1,32006.0,838443.0,20835.0,838443.0,KeeSean Johnson,keesean johnson,WR,SFO,1996-10-09,25.6,2019.0,6.0,1.0,174.0,,73.0,201.0,Fresno State,2022
1080,14125,d1ed6f8c-1611-4695-8b48-5adce0de50dd,18636.0,00-0035703,48209.0,5965.0,,3932423.0,31925.0,,2186656.0,13553.0,14013.0,319.0,BoykMi00,miles-boykin-1,31925.0,884553.0,21037.0,884553.0,Miles Boykin,miles boykin,WR,PIT,1996-10-12,25.6,2019.0,3.0,29.0,93.0,,76.0,220.0,Notre Dame,2022
1081,14126,497758de-5f0b-481f-8c68-7aa5e21df322,18612.0,00-0035350,38855.0,6148.0,,3915399.0,32447.0,,3117057.0,13445.0,14171.0,75.0,WillPr01,,32447.0,877244.0,20988.0,877244.0,Preston Williams,preston williams,WR,MIA,1997-03-27,25.2,2019.0,,,,,77.0,218.0,Colorado State,2022
1082,14127,73e194d1-a4b7-4de4-b1c2-3c24ef502918,18598.0,00-0034960,47468.0,5947.0,,3916433.0,32231.0,,2183835.0,13517.0,14220.0,13.0,MeyeJa01,,32231.0,880151.0,20876.0,880151.0,Jakobi Meyers,jakobi meyers,WR,NEP,1996-11-09,25.5,2019.0,,,,,74.0,200.0,North Carolina State,2022
1083,14128,642a4938-360e-44c2-b52c-3a1ea8e59952,18402.0,00-0035361,41818.0,6049.0,,3123074.0,32088.0,,2136460.0,13759.0,14339.0,,,,32088.0,830940.0,21039.0,,Tyre Brady,tyre brady,WR,FA,1995-04-19,27.1,2019.0,,,,,75.0,211.0,Marshall,2022
1084,14129,ab04bbda-ee5d-45f8-851a-6fe36ad0c21a,,00-0035002,42338.0,6047.0,,4038938.0,32071.0,,2221967.0,13501.0,14135.0,,MitcDi00,dillon-mitchell-1,32071.0,910570.0,20881.0,,Dillon Mitchell,dillon mitchell,WR,FA,1997-05-16,25.0,2019.0,7.0,25.0,239.0,,73.0,202.0,Oregon,2022
1085,14130,8e43eb21-92e4-4720-8766-c9204259c063,18605.0,00-0035126,39967.0,6165.0,,4043161.0,32317.0,,2252278.0,13447.0,14329.0,,,,32317.0,924946.0,20979.0,924946.0,Antoine Wesley,antoine wesley,WR,ARI,1997-10-22,24.6,2019.0,,,,,76.0,206.0,Texas Tech,2022
1086,14131,8f32cbe6-9c50-4bf7-9e68-057d718fb490,18624.0,00-0035399,48110.0,6069.0,,3699902.0,32469.0,,2179632.0,13877.0,,,MorgSt02,,32469.0,866112.0,20886.0,866112.0,Stanley Morgan,stanley morgan,WR,CIN,1997-09-07,24.7,2019.0,,,,,72.0,205.0,Nebraska,2022
1087,14132,8535bd19-f47b-4dad-a041-8daec77ab9ad,,,,6097.0,,,,,2139136.0,13621.0,14337.0,,,,32355.0,836211.0,,,Jamal Custis,jamal custis,WR,FA,1995-11-06,26.6,2019.0,,,,,77.0,213.0,Syracuse,2022
1088,14133,,,,,,,,,,,13606.0,,,,,,0.0,,,Ron'Quavion Tarver,ronquavion tarver,WR,FA,,,2019.0,,,,,,,Utah State,2022
1089,14134,4a8fee2c-2870-42fa-8d71-429d36e057d2,18464.0,00-0035450,47912.0,6019.0,,3121413.0,32504.0,,2131248.0,13592.0,14333.0,,,,32504.0,821285.0,21070.0,821285.0,Johnnie Dixon,johnnie dixon,WR,FA,1994-09-16,27.7,2019.0,,,,,71.0,198.0,Ohio State,2022
1090,14135,1d54c51b-6782-4231-9835-f7c279b86670,,,,6362.0,,4044148.0,32098.0,,3117045.0,13552.0,14347.0,,,,32098.0,944033.0,21253.0,,Dredrick Snelson,dredrick snelson,WR,FA,1998-03-28,24.2,2019.0,,,,,71.0,189.0,Central Florida,2022
1091,14136,628a6a0a-4fde-4024-8d7c-28674953d5af,18244.0,00-0035719,48274.0,5872.0,,3126486.0,31868.0,,2139735.0,13429.0,14059.0,383.0,SamuDe00,deebo-samuel-1,31868.0,835749.0,20932.0,835749.0,Deebo Samuel,deebo samuel,WR,SFO,1996-01-15,26.4,2019.0,2.0,4.0,36.0,,72.0,215.0,South Carolina,2022
1092,14137,cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f,17527.0,00-0035644,42388.0,5857.0,,4036131.0,31852.0,,2251095.0,13426.0,14050.0,243.0,FantNo00,noah-fant-1,31852.0,923911.0,20753.0,923911.0,Noah Fant,noah fant,TE,SEA,1997-11-20,24.5,2019.0,1.0,20.0,20.0,,76.0,249.0,Iowa,2022
1093,14138,bd1120b6-38b3-4225-a4b0-20660a149d0d,18290.0,00-0035229,40912.0,5844.0,,4036133.0,31840.0,,2251097.0,13610.0,14051.0,247.0,HockTJ00,tj-hockenson-1,31840.0,923915.0,20805.0,923915.0,T.J. Hockenson,tj hockenson,TE,DET,1997-07-03,24.9,2019.0,1.0,8.0,8.0,,77.0,247.0,Iowa,2022
1094,14139,dbda3235-5f3a-4c16-81da-48c093ad6c85,18596.0,00-0035309,39770.0,5975.0,,3932433.0,32063.0,,2186666.0,13527.0,13975.0,,MackAl00,alize-mack-1,32063.0,884573.0,20865.0,884573.0,Alize Mack,alize mack,TE,FA,1997-03-29,25.2,2019.0,7.0,17.0,231.0,,76.0,249.0,Notre Dame,2022
1095,14140,f808794b-3135-4f75-b46a-ba90bf6b8502,18614.0,00-0035671,47081.0,6139.0,,3917962.0,31907.0,,2179567.0,13495.0,14097.0,,SterJa00,jace-sternberger-1,31907.0,877598.0,20952.0,877598.0,Jace Sternberger,jace sternberger,TE,PIT,1996-06-26,25.9,2019.0,3.0,11.0,75.0,,76.0,251.0,Texas A&M,2022
1096,14141,ed0e6a30-83d5-4f4b-bf49-f7ff80e21304,18610.0,00-0034970,42060.0,6126.0,,4040980.0,31882.0,,2257888.0,13583.0,14052.0,399.0,SmitIr01,irv-smith-jr-1,31882.0,944428.0,20949.0,944428.0,Irv Smith Jr.,irv smith,TE,MIN,1998-08-09,23.8,2019.0,2.0,18.0,50.0,,74.0,242.0,Alabama,2022
